url,recette,commentext,auteur,date,note
http://www.marmiton.org/recettes/recette-avis_tarte-aux-kiwis_19205.aspx,Tarte aux kiwis,Excellent. Un quatre heures délicieux que tout le monde a adoré.,Sophiedede,13/05/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-aux-kiwis_19205.aspx,Tarte aux kiwis,"Vraiment bon. J'ai suivi les conseils : 70 g de sucre, un peu de sucre vanillé. Un régal !",EMMA2111,20/03/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-aux-kiwis_19205.aspx,Tarte aux kiwis,"Après lecture des commentaires j'ai essayé en ne mettant que 3 œufs, un peu d'extrait de vanille, 3 cuillères à soupe de crème fraiche, la même dose de sucre, 6 ou7 kiwis, une pâte feuilletée toute faite et 10min avant la fin de cuisson j'ai saupoudré de cassonade pour caraméliser un peu...trop bon !!! ",lerua,18/03/20,4
http://www.marmiton.org/recettes/recette-avis_tarte-aux-kiwis_19205.aspx,Tarte aux kiwis,"Délicieux, simple comme tout à préparer ! Et les invités ont adorer goût et originalité.",eugenielou,17/02/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-aux-kiwis_19205.aspx,Tarte aux kiwis,"Je supprime le citron, j'ajoute du sucre vanillé, tant de cuisson plutôt 3O que 35.",tsyasana,14/02/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-aux-kiwis_19205.aspx,Tarte aux kiwis,"Super recette ! J'ai mis 2 cuillères à soupe de jus de citron et utilisé 6 kiwis bien mûrs. Super, même avec une pâte sablée prête à l'emploi. A refaire.",lmu22,22/01/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-aux-kiwis_19205.aspx,Tarte aux kiwis,"Très acide, le jus de citron est superflu ; 210°C c'est un peu trop chaud, 180-200 degrés seraient mieux. J'ai été un peu déçue : on sent trop les œufs et pas assez le kiwi, je trouve...",Ada07,24/11/20,3
http://www.marmiton.org/recettes/recette-avis_pommes-aux-four-aux-myrtilles_336543.aspx,Pommes aux four aux myrtilles,NA,NA,NA,NA
http://www.marmiton.org/recettes/recette-avis_muffins-au-pastis-fourres-au-chocolat-blanc_335635.aspx,Muffins au pastis fourrés au chocolat blanc,NA,NA,NA,NA
http://www.marmiton.org/recettes/recette-avis_sorbet-a-la-poire-et-a-l-anis_201102.aspx,Sorbet à la poire et à l'anis,NA,NA,NA,NA
http://www.marmiton.org/recettes/recette-avis_compote-de-fruits_165963.aspx,Compote de fruits,NA,NA,NA,NA
http://www.marmiton.org/recettes/recette-avis_creme-au-chocolat-sans-gluten_343251.aspx,Crème au chocolat (sans gluten),Pas top du tout !,Elorha,24/07/20,1
http://www.marmiton.org/recettes/recette-avis_creme-au-chocolat-sans-gluten_343251.aspx,Crème au chocolat (sans gluten),"Recette délicieuse, aucun problème je la refais très souvent. Merci pour cette recette délicieuse !",Capucuisine,18/03/20,5
http://www.marmiton.org/recettes/recette-avis_muffins-chocolat-poire-banane-super-legers_87550.aspx,Muffins chocolat poire/banane super légers,"Je sais que l'intitulé super léger fait allusion au fait que ne mette pas de beurre mais je trouve que ça manque vraiment, goût farineux de la pâte avec les bananes... décevant. Avec du beurre, ça serait bien meilleur...",Natacha_462,13/03/20,2
http://www.marmiton.org/recettes/recette-avis_muffins-chocolat-poire-banane-super-legers_87550.aspx,Muffins chocolat poire/banane super légers,Je les ai fait avec des poires au sirop c'était très bon et très moelleux.,aure80,09/11/20,5
http://www.marmiton.org/recettes/recette-avis_muffins-chocolat-poire-banane-super-legers_87550.aspx,Muffins chocolat poire/banane super légers,"Succulents ! Ces muffins sont en effet très legers et super moelleux ! Je les ai fait pour la famille anglaise chez laquelle j'habite et ils ont tout simplement adoré. De plus ces muffins sont très facile à faire. Seul petit bémol, le goût du chocolat n'était pas assez prononcé et le tout manquait un peu de sucre, je rectifierai donc cela la prochaine fois que je referai cette recette. ",Violaine26,03/11/20,4
http://www.marmiton.org/recettes/recette-avis_brownies-au-chocolat-et-aux-noisettes_19586.aspx,BROWNIES AU CHOCOLAT ET AUX NOISETTES,"Immangeable, on pourrait assommer quelqu'un avec, tellement le gâteau est dur.",seve1708sd,15/06/20,1
http://www.marmiton.org/recettes/recette-avis_brownies-au-chocolat-et-aux-noisettes_19586.aspx,BROWNIES AU CHOCOLAT ET AUX NOISETTES,"Recette trop bizarre. Le gâteau s’effrite, la croûte est dure, il manque de tenue. Je crois qu'il y a un problème dans les proportions des ingrédients.",missmiaka,01/06/20,5
http://www.marmiton.org/recettes/recette-avis_brownies-au-chocolat-et-aux-noisettes_19586.aspx,BROWNIES AU CHOCOLAT ET AUX NOISETTES,"C'est pas mal... Pour la cuisson, j'ai laissé 20 minutes et le brownies manquait réellement de fondant et il était tout sec, j'ai été un peu déçu du coup.",joulie68,06/06/20,2
http://www.marmiton.org/recettes/recette-avis_brownies-au-chocolat-et-aux-noisettes_19586.aspx,BROWNIES AU CHOCOLAT ET AUX NOISETTES,"Brownies cuits dans des moules à muffins en modifiant légèrement les quantités de certains ingrédients (200 g de chocolat, 130 g de sucre, 75 g de beurre et 80 g de farine) et en gardant le reste de la recette inchangée. J'ai eu droit à une pluie de compliments ! A faire et à refaire. Merci !",Agnes_1069,05/04/20,5
http://www.marmiton.org/recettes/recette-avis_brownies-au-chocolat-et-aux-noisettes_19586.aspx,BROWNIES AU CHOCOLAT ET AUX NOISETTES,Trop compact voir même dur si on respecte le temps de cuisson !,mddeb,03/04/20,3
http://www.marmiton.org/recettes/recette-avis_brownies-au-chocolat-et-aux-noisettes_19586.aspx,BROWNIES AU CHOCOLAT ET AUX NOISETTES,"Mon premier gâteaux réussi ! Par contre, j'ai suivi le temps mais il était pas cuit à l'intérieur, j' ai remis au four 15 min.",Melo83440,03/03/20,5
http://www.marmiton.org/recettes/recette-avis_brownies-au-chocolat-et-aux-noisettes_19586.aspx,BROWNIES AU CHOCOLAT ET AUX NOISETTES,"Enfin une vraie recette de brownie! Quel délice! Pour moi qui n'ai pas de four à chaleur tournante mais une simple gazinière, 40 minutes de cuisson se sont avérées nécessaires et le brownie reste fondant à cœur. Je ne l'ai pas trouvé lourd du tout bien au contraire, j'ai personnellement troqué les noisettes grillées par des noix de pécan, un régal! ",Madeleine38000,31/01/20,5
http://www.marmiton.org/recettes/recette-avis_brownies-au-chocolat-et-aux-noisettes_19586.aspx,BROWNIES AU CHOCOLAT ET AUX NOISETTES,"Un vrai délice !!!! Recette qui va faire partie de mon livre perso. J'ai juste diminué le temps de cuisson de 10 min (30 min suffisent), résultat parfait. J'ai aussi fait griller les noisettes de mon jardin. Vraiment délicieux.",iderea,06/07/20,5
http://www.marmiton.org/recettes/recette-avis_brownies-au-chocolat-et-aux-noisettes_19586.aspx,BROWNIES AU CHOCOLAT ET AUX NOISETTES,La recette est toute simple mais excellente!! tout le monde a adoré!!! avec une crème anglaise c'est juste parfait!!!,Eolipsa,31/03/20,5
http://www.marmiton.org/recettes/recette-avis_brownies-au-chocolat-et-aux-noisettes_19586.aspx,BROWNIES AU CHOCOLAT ET AUX NOISETTES,"Par contre, c'est vrai qu'au démoulage, il se brise un peu mais il est tellement moelleux que je ne lui en tiendrais pas rigueur. A retenir",caroline_2682,24/07/20,5
http://www.marmiton.org/recettes/recette-avis_brownies-au-chocolat-et-aux-noisettes_19586.aspx,BROWNIES AU CHOCOLAT ET AUX NOISETTES,"Bon mais un peu lourd, nécessite une crème anglaise pour accompagner",Arnauline,02/07/20,4
http://www.marmiton.org/recettes/recette-avis_brownies-au-chocolat-et-aux-noisettes_19586.aspx,BROWNIES AU CHOCOLAT ET AUX NOISETTES,"Excellent ! En revanche je diminuerais le temps de cuisson pour garder un peu plus de moelleux la prochaine fois. Faire griller les noisettes donne un goût vraiment exquis ! Et, avec une crème anglaise, c'est encore mieux...",clemencewillot,20/08/20,5
http://www.marmiton.org/recettes/recette-avis_brownies-au-chocolat-et-aux-noisettes_19586.aspx,BROWNIES AU CHOCOLAT ET AUX NOISETTES,Un véritable délice ! Fait avec les noisettes du jardin (que c'est bon quand elles sont grillées !) et 125 g de sucre seulement.,airelle_2,02/10/20,5
http://www.marmiton.org/recettes/recette-avis_brownies-au-chocolat-et-aux-noisettes_19586.aspx,BROWNIES AU CHOCOLAT ET AUX NOISETTES,J'ai suivi la recette à la lettre. Parfait ! Toute la famille a adoré.,sonnia69,26/08/20,5
http://www.marmiton.org/recettes/recette-avis_brownies-au-chocolat-et-aux-noisettes_19586.aspx,BROWNIES AU CHOCOLAT ET AUX NOISETTES,"Gâteau sympa mais un peu sec, temps de cuisson trop long, à réduire de 5 à 10 minutes pour être plus moelleux.",laurette1212,06/04/20,3
http://www.marmiton.org/recettes/recette-avis_brownies-au-chocolat-et-aux-noisettes_19586.aspx,BROWNIES AU CHOCOLAT ET AUX NOISETTES,J'ai remplacé les noisettes par un mélange de fruits à coque et c'était excellent !,kinou47,05/12/20,5
http://www.marmiton.org/recettes/recette-avis_brownies-au-chocolat-et-aux-noisettes_19586.aspx,BROWNIES AU CHOCOLAT ET AUX NOISETTES,"Attention lors du démoulage, pour ne pas qu'il s'effrite.",Gwenaelle_203,06/09/20,4
http://www.marmiton.org/recettes/recette-avis_brownies-au-chocolat-et-aux-noisettes_19586.aspx,BROWNIES AU CHOCOLAT ET AUX NOISETTES,Très bon! Effectivement 40 min de cuisson c'est trop... brownies dégustés en famille et appréciés autant par les jeunes que par les plus âgés....,senatorjo,12/08/20,5
http://www.marmiton.org/recettes/recette-avis_brownies-au-chocolat-et-aux-noisettes_19586.aspx,BROWNIES AU CHOCOLAT ET AUX NOISETTES,"J'ai réalisé cette recette sans lesnoisettes, mais tout en découpant mon gâteau en brownies... Excellent, et n'oubliez pas la crème anglaise !",Ludivine_611,06/06/20,5
http://www.marmiton.org/recettes/recette-avis_brownies-au-chocolat-et-aux-noisettes_19586.aspx,BROWNIES AU CHOCOLAT ET AUX NOISETTES,"Recette excellente, préparée lors d'un ""goûter"", adorée par tous!!! Je la recommande chaudement!",marie_5101,06/10/20,5
http://www.marmiton.org/recettes/recette-avis_petites-cuisses-de-dames-schenkele-alsace_19982.aspx,Petites cuisses de dames 'Schenkele' (Alsace),Très bon ! J'ai mis de la poudre de noisette à la place et je n'ai pas laisser reposer la pâte.,virginie_2785,26/02/20,5
http://www.marmiton.org/recettes/recette-avis_petites-cuisses-de-dames-schenkele-alsace_19982.aspx,Petites cuisses de dames 'Schenkele' (Alsace),"Le mélange ne mousse pas... Peut-être faut-il monter les blancs en neige d'abord? Quand au résultat, ça a le goût de pâte à beignets... Mais c'est pas super. Recette à détailler ou à améliorer.",Arnaud_45,27/07/20,2
http://www.marmiton.org/recettes/recette-avis_push-cake-facile-aux-biscuits-roses-et-aux-framboises_327601.aspx,Push cake facile aux biscuits roses et aux framboises,NA,NA,NA,NA
http://www.marmiton.org/recettes/recette-avis_butternut-a-la-cannelle_44197.aspx,Butternut à la cannelle,NA,NA,NA,NA
http://www.marmiton.org/recettes/recette-avis_cheesecake-cafe-et-amaretti_345080.aspx,Cheesecake café et amaretti,"Très très bon ! J'ai changé toutes les propositions pour les adapter à mon plat en forme de cœur. Super bon, mon mari a ADORE ! Merci pour la recette !",gally1980,19/06/20,5
http://www.marmiton.org/recettes/recette-avis_cheesecake-cafe-et-amaretti_345080.aspx,Cheesecake café et amaretti,Très bon et plutôt léger en bouche. Vraiment facile à réaliser.,Didy_kawa,17/11/20,4
http://www.marmiton.org/recettes/recette-avis_cheesecake-cafe-et-amaretti_345080.aspx,Cheesecake café et amaretti,"Très bon, éventuellement diminuer la quantité de beurre avec les biscuits. J'ai ajouté 1 sachet de sucre vanillé à la préparation. Proportions pour un petit moule de 18 cm. ",dafab,29/07/20,4
http://www.marmiton.org/recettes/recette-avis_cheesecake-cafe-et-amaretti_345080.aspx,Cheesecake café et amaretti,Excellent,Claire_Marmiton,26/07/20,5
http://www.marmiton.org/recettes/recette-avis_cheesecake-cafe-et-amaretti_345080.aspx,Cheesecake café et amaretti,"J'ai changé, j'ai mis des speculoos. Très bonne et simple. La prochaine fois j'enlève un peu de beurre et de sucre. On verra...",fifine47,23/07/20,3
http://www.marmiton.org/recettes/recette-avis_cheesecake-cafe-et-amaretti_345080.aspx,Cheesecake café et amaretti,"Ça m'a l'air d'être un délice je garde cette recette pour l'essayer, merci.",Mona79,20/07/20,5
http://www.marmiton.org/recettes/recette-avis_cheesecake-cafe-et-amaretti_345080.aspx,Cheesecake café et amaretti,"MAGNIFIIIQUE!! Excellent!! Recette suivi à la lettre, juste un petit ajout de sucre dans la crème fouettée.. Tous les invités ont adoré... Merci pour cette sublime recette..",lacroduchoco,19/07/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-au-cafe_16342.aspx,Tarte au café,"Je pense qu'avec une garniture plus fluide, un peu plus d'extrait de café, cette recette pourrait atteindre un haut niveau de saveur.",JPHGP,08/10/20,3
http://www.marmiton.org/recettes/recette-avis_tarte-au-cafe_16342.aspx,Tarte au café,"Déçue... ce n'est pas une tarte au café mais plutôt aux amandes... Même en ayant mis le pot entier d'extrait de café on ne le sent pas du tout, j'ai mis que 3 oeufs et la cuisson 25 minutes 230°C, c'est beaucoup trop car du coup c'est trop sec !!!! 180°C serait mieux pour cette tarte aux amandes. Ca reste mangeable mais pas extraordinaire...",Kalinka38,20/06/20,2
http://www.marmiton.org/recettes/recette-avis_tarte-au-cafe_16342.aspx,Tarte au café,Bon,jessie123,28/01/20,4
http://www.marmiton.org/recettes/recette-avis_tarte-au-cafe_16342.aspx,Tarte au café,"Très bon. Recette facile à faire. J'ai utilisé une pâte feuilletée et mis les œufs entiers. La prochaine fois, je pense ne mettre que 3 œufs et peut-être une cuillère d'extrait de café en plus.",Didou_1,30/07/20,4
http://www.marmiton.org/recettes/recette-avis_tarte-au-cafe_16342.aspx,Tarte au café,"Pas mal, mais le goût du café est un peu timide. Dans les ingrédients, il est dit d'utiliser des oeufs entiers mais dans la recette on ne parle que des jaunes. Qu'en est-il vraiment?",veronique_59,10/04/20,3
http://www.marmiton.org/recettes/recette-avis_tarte-au-cafe_16342.aspx,Tarte au café,L'association amandes-café est excellente et a eu un succès fou. Mais la garniture parait sèche et une pâte feuilletée serait sans doute mieux adaptée.,kralice,08/04/20,4
http://www.marmiton.org/recettes/recette-avis_confiture-de-poire-et-pomme-map_59721.aspx,Confiture de poire et pomme (MAP),"J'ai gardé la base : 500 g de fruits (4 poires 1 pomme) - 300 g de sucre blanc - 100 g de sucre à la violette.... cuisson et mis en pot... un régal, j'ai même pas eu besoin de gélifiant.. bravo.",sandrine8469,26/10/20,5
http://www.marmiton.org/recettes/recette-avis_confiture-de-poire-et-pomme-map_59721.aspx,Confiture de poire et pomme (MAP),"Excellente, mais avec les proportions données je n'ai fait qu'1 pot 1/2.",chapou07,13/03/20,5
http://www.marmiton.org/recettes/recette-avis_confiture-de-poire-et-pomme-map_59721.aspx,Confiture de poire et pomme (MAP),"Premier essai de confiture avec la MAP, test réussi ! Seul petit bémol on ne sentait pas trop le goût de pomme, je modifierai les quantités la prochaine fois, merci en tous cas, je me suis régalée ! ",grougnache,27/01/20,5
http://www.marmiton.org/recettes/recette-avis_confiture-de-poire-et-pomme-map_59721.aspx,Confiture de poire et pomme (MAP),C'est ma 1ère confiture en MAP et elle est excellente. J'ai suivi la recette à la lettre et on adore. Merci beaucoup.,carole_885,06/04/20,5
http://www.marmiton.org/recettes/recette-avis_confiture-de-poire-et-pomme-map_59721.aspx,Confiture de poire et pomme (MAP),"Très bonne confiture, la favorite de mon fils. Facile à préparer, très goûtue. Je la refais aujourd'hui ! MERCI",lemra,17/10/20,5
http://www.marmiton.org/recettes/recette-avis_confiture-de-poire-et-pomme-map_59721.aspx,Confiture de poire et pomme (MAP),Merci beaucoup,emma_235,18/08/20,5
http://www.marmiton.org/recettes/recette-avis_confiture-de-poire-et-pomme-map_59721.aspx,Confiture de poire et pomme (MAP),Mmmmmmmhhhhhhh.......,Carine_509,05/04/20,5
http://www.marmiton.org/recettes/recette-avis_confiture-de-poire-et-pomme-map_59721.aspx,Confiture de poire et pomme (MAP),Vraiment super bon ! Rien à changer.,patricia_366,04/12/20,5
http://www.marmiton.org/recettes/recette-avis_madeleines-aux-m-m-s_308200.aspx,Madeleines aux m&m's,Délicieuses !,Clementia74,08/07/20,5
http://www.marmiton.org/recettes/recette-avis_madeleines-aux-m-m-s_308200.aspx,Madeleines aux m&m's,Super recette ! ,laeti68200,13/10/20,4
http://www.marmiton.org/recettes/recette-avis_gateau-au-the-earl-grey_40532.aspx,Gâteau au thé Earl Grey,Recette excellente !!! J'ai mis la moitié de beurre.,Juliedurand,19/03/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-au-the-earl-grey_40532.aspx,Gâteau au thé Earl Grey,"Bonne idée. Malheureusement, le poids de sucre n'étant pas indiqué, j'en ai mis 90 g. J'ai mis un yaourt à la place du lait pour avoir une texture plus dense. On peu mettre moins de beurre (la moitié). Bref une bonne idée mais qui peut être retravaillée pour plus de simplicité et de légèreté. ",madeleine_204,13/12/20,4
http://www.marmiton.org/recettes/recette-avis_tartarinade-aux-pommes-et-aux-corn-flakes_336136.aspx,Tartarinade aux pommes et aux corn flakes,NA,NA,NA,NA
http://www.marmiton.org/recettes/recette-avis_delice-framboises-et-mures_218225.aspx,Délice framboises et mûres,NA,NA,NA,NA
http://www.marmiton.org/recettes/recette-avis_cheese-cake-au-citron_25861.aspx,Cheese cake au citron,"Première fois que je faisais un cheesecake. C'est assez impressionnant comment le citron agit immédiatement et fait durcir la pâte. Sinon en goût, c'est un peu trop sucré, il faudrait mettre davantage de cream cheese et moins de lait concentré sucré. Par contre, le goût du citron est parfaitement dosé.",Thelmas,30/10/20,4
http://www.marmiton.org/recettes/recette-avis_cheese-cake-au-citron_25861.aspx,Cheese cake au citron,"M'a rappelé le cheese cake de mon année Londonienne. Facile à faire, (à part râper les zestes car je suis mal équipée!) et succès garanti: je l'ai déjà testé plusieurs fois !",Brag,11/03/20,5
http://www.marmiton.org/recettes/recette-avis_cheese-cake-au-citron_25861.aspx,Cheese cake au citron,Recette à revoir complètement.,pierrotpierrot,22/02/20,1
http://www.marmiton.org/recettes/recette-avis_cheese-cake-au-citron_25861.aspx,Cheese cake au citron,"Vraiment très bon avec un peu moins de lait concentré. M'a rappelé le 1er cheese cake que j'ai mangé, en Irlande. ",caroline_418,30/03/20,4
http://www.marmiton.org/recettes/recette-avis_cheese-cake-au-citron_25861.aspx,Cheese cake au citron,Difficile à démouler et terriblement trop sucré... Va falloir que je trouve une autre recette de cheese cake...,axel584,26/11/20,1
http://www.marmiton.org/recettes/recette-avis_cheese-cake-au-citron_25861.aspx,Cheese cake au citron,"J'ai inversé les proportions de Philadelphia et de lait concentré, et le résultat est délicieux! Merci:)",zoria,26/03/20,4
http://www.marmiton.org/recettes/recette-avis_cheese-cake-au-citron_25861.aspx,Cheese cake au citron,"Très bon, mais il faut aimer le sucre. J'ai mis plus de citron en rajoutant du jus et mis un fond de St Moret en plus. Préparé dans un plat à tarte en tassant bien les biscuits, il se sert facilement avec une pelle à tarte.",bloody_1,15/11/20,5
http://www.marmiton.org/recettes/recette-avis_cheese-cake-au-citron_25861.aspx,Cheese cake au citron,"C'est excellent! Cependant je ne mets pas 5 pour deux raisons: il est très difficile de démouler le cheesecake (une astuce à me proposer?) et on ressent un peu trop le goût sucré du lait concentré (du coup la prochaine fois j'essaierai sans doute avec un lait non sucré). Mais c'est très bon, tout le monde a dévoré! J'ai mis du carré frais à 0%, l'effet fromage, lait concentré et citron est une merveille... Hmmmhhh!",samkenz,17/12/20,4
http://www.marmiton.org/recettes/recette-avis_compote-pomme-miel_69540.aspx,Compote pomme miel,NA,NA,NA,NA
http://www.marmiton.org/recettes/recette-avis_verrines-tagada-circus_49745.aspx,Verrines tagada circus,Dessert rapide à faire et très bon résultat quoique un peu sucré. Recette réalisée avec un coulis de framboise surgelé au fond du verre et sa mousse au dessus. Très bon ! Et rajoute une petite note de fraîcheur bienvenue !,choco590,05/01/20,5
http://www.marmiton.org/recettes/recette-avis_verrines-tagada-circus_49745.aspx,Verrines tagada circus,Nous avons apprécié ce dessert au parfum de goûter d'anniversaire.,Amathusia,28/12/20,4
http://www.marmiton.org/recettes/recette-avis_verrines-tagada-circus_49745.aspx,Verrines tagada circus,Je la referai mais avec des vraies fraises dans le fond de la verrine pour donner plus de fraicheur.,jasminella,05/08/20,3
http://www.marmiton.org/recettes/recette-avis_verrines-tagada-circus_49745.aspx,Verrines tagada circus,Elle a fait son petit effet !!!!,tatievine,13/08/20,3
http://www.marmiton.org/recettes/recette-avis_verrines-tagada-circus_49745.aspx,Verrines tagada circus,"Bonne recette, mais mes blancs d'oeufs ont cassé. Pour ma part, je n'ai pas mis la feuille de gélatine mais j'ai ajouté une soupe de fraises au fond, ça apporte une touche de fraîcheur, c’était très bon...",laetistef,08/04/20,4
http://www.marmiton.org/recettes/recette-avis_verrines-tagada-circus_49745.aspx,Verrines tagada circus,"Effet surprenant, mais goût décevant !",sabrina_1456,28/03/20,2
http://www.marmiton.org/recettes/recette-avis_verrines-tagada-circus_49745.aspx,Verrines tagada circus,"Super simple, super bon, les enfants adorent",smerlaen,20/03/20,5
http://www.marmiton.org/recettes/recette-avis_verrines-tagada-circus_49745.aspx,Verrines tagada circus,Recette idéale pour un café gourmand ! La gélatine n'est pas nécessaire.,Marine_931,22/02/20,5
http://www.marmiton.org/recettes/recette-avis_verrines-tagada-circus_49745.aspx,Verrines tagada circus,"C'est très bon, je l'ai intégré à un café gourmand, donc petite quantité, très bien, effet garanti pour les petits et les grands. En dessert seul je pense que ça doit être un peu lourd, mais en verrine de petite taille c'est très bien, petite douceur, gourmande, à refaire merci !",bouton59,18/02/20,5
http://www.marmiton.org/recettes/recette-avis_verrines-tagada-circus_49745.aspx,Verrines tagada circus,"Je n'ai mis que 20 fraises tagada, et pas de gélatine, laverrine se tient bien, ce n'est pas la peine. Servi avec la crème à la mangue, dans un café gourmand. Présentation magnifique avec une glace au café.",gisele61,17/02/20,4
http://www.marmiton.org/recettes/recette-avis_verrines-tagada-circus_49745.aspx,Verrines tagada circus,Alors j'ai fait une petite compotée fraises framboises que j'ai mise au fond des verrines et la crème de tagada par dessus ! Mes enfants ont adoré et les grands aussi ! Merci !,Noupsy,05/01/20,4
http://www.marmiton.org/recettes/recette-avis_verrines-tagada-circus_49745.aspx,Verrines tagada circus,Délicieux à un détail prêt ne pas mettre la gélatine car rend la mousse trop dense et en plus c'est inutile vu qu'il y a des œufs battus en neige.,lolo89500,03/10/20,4
http://www.marmiton.org/recettes/recette-avis_verrines-tagada-circus_49745.aspx,Verrines tagada circus,Avis partagé. Les enfants ont adoré !!! A refaire pour l'anniversaire de ma fille !!! Les adultes ont trouvé ça trop sucré. ,caroleBrethes,02/10/20,3
http://www.marmiton.org/recettes/recette-avis_verrines-tagada-circus_49745.aspx,Verrines tagada circus,"Trop gélatineux à mon goût, je pense qu'il ne faudrait pas ajouter de feuille de gélatine, étant donné que les bonbons sont déjà très collants !",Dedey62,17/06/20,2
http://www.marmiton.org/recettes/recette-avis_verrines-tagada-circus_49745.aspx,Verrines tagada circus,"Cette recette mérite pas vraiment qu'on l'intègre à une assiette de dessert, après l'effet de la couleur le goût ne suit pas du tout c'est fade est trop élastique. Peut être faudrait-il ajouter un ingrédient qui donnerait du goût. Je l'ai servi avec une gelée grenadine/citron vert mais c'était pas suffisant.",floreale,15/02/20,2
http://www.marmiton.org/recettes/recette-avis_verrines-tagada-circus_49745.aspx,Verrines tagada circus,C'est super bon ! Même mon père qui n'aime pas les bonbons a apprécié !!!,azura62,12/02/20,5
http://www.marmiton.org/recettes/recette-avis_verrines-tagada-circus_49745.aspx,Verrines tagada circus,"Très bonne recette, originale.A refaire, peut-être dans un café gourmand",cambouie,29/01/20,5
http://www.marmiton.org/recettes/recette-avis_verrines-tagada-circus_49745.aspx,Verrines tagada circus,"pas mal, cela a fait son effet au niveau du goût où on sent bien la fraise tagada mais au final quand même un peu écœurant",manuep,18/11/20,4
http://www.marmiton.org/recettes/recette-avis_verrines-tagada-circus_49745.aspx,Verrines tagada circus,"Au vu de la variété des commentaires, j'ai un peu hésité à tester cette recette. Au final, panna cotta très sympa, au parfum de fraise tagada juste comme il faut, ni écœurante, ni trop sucrée (je n'en ai pas mis du tout). Et tellement facile à préparer que ce serait vraiment dommage de s'en priver !",lydiedenantes,14/04/20,5
http://www.marmiton.org/recettes/recette-avis_verrines-tagada-circus_49745.aspx,Verrines tagada circus,J'ai testé cette recette ce week-end qui n'a franchement pas été appréciée. C'est un dessert fade qui n'a pas de goût. Dommage ça paraissait original mais au final le résultat n'est pas là.,sandrine1975,08/03/20,2
http://www.marmiton.org/recettes/recette-avis_tarte-citron-et-clementine_253605.aspx,Tarte citron et clémentine,NA,NA,NA,NA
http://www.marmiton.org/recettes/recette-avis_verrine-mangue-framboise-speculoos_93347.aspx,Verrine mangue framboise spéculoos,Miam ! Un vrai délice !,Ann23,12/04/20,5
http://www.marmiton.org/recettes/recette-avis_verrine-mangue-framboise-speculoos_93347.aspx,Verrine mangue framboise spéculoos,J'ai remplacé les framboises par des myrtilles et je n'ai pas lésiné sur les spéculos car j'adore ça. Un délice,anlor78,26/03/20,5
http://www.marmiton.org/recettes/recette-avis_verrine-mangue-framboise-speculoos_93347.aspx,Verrine mangue framboise spéculoos,J'ai utilisé des mangues en conserve et un coulis de framboise : un délice.,lofgui,22/03/20,5
http://www.marmiton.org/recettes/recette-avis_verrine-mangue-framboise-speculoos_93347.aspx,Verrine mangue framboise spéculoos,"Très très bon, un vrai succès !! J'en referai !!",tiky78,04/02/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-a-l-ananas-et-a-la-noix-de-coco_13759.aspx,Tarte à l'ananas et à la noix de coco,"Très bon, avec une cuillère de rhum et une cuillère à soupe de jus de citron pour ajouter un peu d'acidité.",Aramis7631,30/01/20,4
http://www.marmiton.org/recettes/recette-avis_tarte-a-l-ananas-et-a-la-noix-de-coco_13759.aspx,Tarte à l'ananas et à la noix de coco,"C'est bon, mais la pâte est ce que j'ai moins aimé.",mremre,09/09/20,3
http://www.marmiton.org/recettes/recette-avis_tarte-a-l-ananas-et-a-la-noix-de-coco_13759.aspx,Tarte à l'ananas et à la noix de coco,J'ai mis les pépites de chocolat par-dessus la noix de coco,raphagwen,30/03/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-a-l-ananas-et-a-la-noix-de-coco_13759.aspx,Tarte à l'ananas et à la noix de coco,"Super bonne, ils ont tous adoré.",Czysz68,17/04/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-a-l-ananas-et-a-la-noix-de-coco_13759.aspx,Tarte à l'ananas et à la noix de coco,"Très déçue au vu des précédents commentaires. Le mélange coco-ananas est en effet très bon, mais pas cuisiné ainsi ! La ""partie"" noix de coco est très sèche ainsi, pourquoi ne pas y avoir incorporé la crème ? Recette à éviter !",eleaqdr,08/04/20,2
http://www.marmiton.org/recettes/recette-avis_tarte-a-l-ananas-et-a-la-noix-de-coco_13759.aspx,Tarte à l'ananas et à la noix de coco,Très très bon ! Rien à changer. A faire et à refaire...,mikaelodie,08/03/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-a-l-ananas-et-a-la-noix-de-coco_13759.aspx,Tarte à l'ananas et à la noix de coco,Très bon !! ,amandine13015,18/07/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-a-l-ananas-et-a-la-noix-de-coco_13759.aspx,Tarte à l'ananas et à la noix de coco,Super tarte aussi belle à voir que bonne à déguster !!!!,marylou77,12/02/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-a-l-ananas-et-a-la-noix-de-coco_13759.aspx,Tarte à l'ananas et à la noix de coco,Super tarte. J'ai adoré.,Doudou01,28/11/20,5
